"exclude_missing_info","study","author","year","class","order","family","genus","species","common_name","prenatal_dev_time","postnatal_dev_time","age_sexual_maturity","life_expectancy","unit_dev_time","stage","sex","prenatal_trt_start","prenatal_trt_end","prenatal_dur","prenatal_unit","post_natal_trt_start","postnatal_trt_end","dur_trt_postnatal","postnatal_unit","total_trt_duration","total_trt_unit","relative_prenatal_start","relative_prenatal_end","relative_prenatal_duration","relative_postnatal_start","relative_postnatal_end","relative_postnatal_duration","relative_total_duration","prenatal_measure_delay","postnatal_measure_delay","measure_delay_units","relative_treatment_delay","envirn_type","nutrition_sum","nutrition_type","fasting_period","fasting_period_units","tissue_sum","tissue","mito_preparation","mito_ambiguity","mito_efficiency_dir","respiration_category","antioxidant_category","oxidative_damage_category","measurement_category","measure_listed","descrp_measure","units...57","ref","t1","t2","dose","units...63","mean_t1","sd_t1","n_t1","mean_t2","sd_t2","n_t2","sample_depend","CORT_values_available","observation","species_phylo","species_phylo2","SMDH","v_SMDH"
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","38.5","days",1.83333333333333,"cort","NA","NA","NA","NA","liver","liver","NA","not-ambiguous","0","NA","NA","proteins","oxidative damage","protein carbonyls","oxidative damage; protein damage","fold change","tableS4","cort","vehicle",4.4,"mg/g",0.95,0.269866633728588,28,1.04,0.274342851191716,24,1,"yes",65,"Mus_musculus","Mus_musculus",0.325753515667953,0.0816923395522417
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","70","days",3.33333333333333,"cort","NA","NA","NA","NA","liver","liver","NA","not-ambiguous","0","NA","NA","lipids","oxidative damage","4HNE adducts","oxidative damage; lipid damage","fold change","tableS4","cort","vehicle",4.4,"mg/g",0.95,0.168267643948562,26,1.047,0.172649934839258,23,3,"yes",66,"Mus_musculus","Mus_musculus",0.559868887049208,0.0889562012060815
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","70","days",3.33333333333333,"cort","NA","NA","NA","NA","liver","liver","NA","not-ambiguous","0","NA","NA","proteins","oxidative damage","protein carbonyls","oxidative damage; protein damage","fold change","tableS4","cort","vehicle",4.4,"mg/g",0.94,0.209059800057304,26,1.04,0.21101658702576,23,3,"yes",67,"Mus_musculus","Mus_musculus",0.468453933985082,0.0878524672953266
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","54.25","days",2.58333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","NA","not-ambiguous","1","NA","NA","NA","metabolic capacity","CS","citrate synthase, mitchondrial volume density","nM/min/mg","tableS4","cort","vehicle",4.4,"mg/g",1.51,0.95530099968544,54,1.38,0.959791644056146,47,2,"yes",68,"Mus_musculus","Mus_musculus",0.134731744060873,0.0407127239057157
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","38.5","days",1.83333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","NA","not-ambiguous","0","NA","NA","NA","oxidative stress","H2O2","H2O2 emission; reactive oxygen species","pmols/mg/min","tableS4","cort","vehicle",4.4,"mg/g",289,180.969389676818,28,247,233.681321461515,24,1,"yes",69,"Mus_musculus","Mus_musculus",-0.197930688044304,0.0825616745634772
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","70","days",3.33333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","NA","not-ambiguous","0","NA","NA","NA","oxidative stress","H2O2","H2O2 emission; reactive oxygen species","pmols/mg/min","tableS4","cort","vehicle",4.4,"mg/g",209,232.515289819831,26,398,187.037429409196,23,3,"yes",70,"Mus_musculus","Mus_musculus",0.881330080022653,0.0927367875426381
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","54.25","days",2.58333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","isolated","not-ambiguous","1","total oxphos","NA","NA","respiration","complex I; state 3 (maximum)","measured with pyruvate, malate, and glutamate as substrates","nmolO2/mg/min","tableS4","cort","vehicle",4.4,"mg/g",377,111.696732270913,54,382,115.174997286738,47,2,"yes",71,"Mus_musculus","Mus_musculus",-0.0437377208883241,0.0407048349044322
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","38.5","days",1.83333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","isolated","not-ambiguous","0","leak","NA","NA","respiration","complex I; state 4 (basal)","measured with pyruvate, malate, and glutamate as substrates","nmolO2/mg/min","tableS4","cort","vehicle",4.4,"mg/g",79.4,26.4575131106459,28,67.7,34.2928563989645,24,1,"yes",72,"Mus_musculus","Mus_musculus",-0.376254624038796,0.0837240024395798
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","70","days",3.33333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","isolated","not-ambiguous","0","leak","NA","NA","respiration","complex I; state 4 (basal)","measured with pyruvate, malate, and glutamate as substrates","nmolO2/mg/min","tableS4","cort","vehicle",4.4,"mg/g",77.9,33.1436268383531,26,100.2,26.37707337822,23,3,"yes",73,"Mus_musculus","Mus_musculus",0.73256853318878,0.0900872156143478
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","54.25","days",2.58333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","isolated","not-ambiguous","1","mitochondrial efficiency","NA","NA","respiration","complex I; respiratory control ratio","measured with pyruvate, malate, and glutamate as substrates","unitless","tableS4","cort","vehicle",4.4,"mg/g",4.96,2.05757138393787,54,4.81,2.05669638012031,47,2,"yes",74,"Mus_musculus","Mus_musculus",0.0723629490530745,0.0406324114286026
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","38.5","days",1.83333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","isolated","not-ambiguous","1","total oxphos","NA","NA","respiration","complex II; state 3 (maximum)","measured using succinate as a substrate","nmolO2/mg/min","tableS4","cort","vehicle",4.4,"mg/g",486,114.825606900203,28,452,144.029996875651,24,1,"yes",75,"Mus_musculus","Mus_musculus",0.25710007564032,0.0826724466900661
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","70","days",3.33333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","isolated","not-ambiguous","1","total oxphos","NA","NA","respiration","complex II; state 3 (maximum)","measured using succinate as a substrate","nmolO2/mg/min","tableS4","cort","vehicle",4.4,"mg/g",440,145.322056137394,26,507,120.375371235149,23,3,"yes",76,"Mus_musculus","Mus_musculus",-0.494061980300815,0.0870750134521855
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","38.5","days",1.83333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","isolated","not-ambiguous","0","leak","NA","NA","respiration","complex II; state 4 (basal)","measured using succinate as a substrate","nmolO2/mg/min","tableS4","cort","vehicle",4.4,"mg/g",173,50.7984251724401,28,157,64.6665292094759,24,1,"yes",77,"Mus_musculus","Mus_musculus",-0.271011109217746,0.0828492189679622
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","70","days",3.33333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","isolated","not-ambiguous","0","leak","NA","NA","respiration","complex II; state 4 (basal)","measured using succinate as a substrate","nmolO2/mg/min","tableS4","cort","vehicle",4.4,"mg/g",155,63.2278419685505,26,211,52.2745636041086,23,3,"yes",78,"Mus_musculus","Mus_musculus",0.949845098782112,0.0941756960390017
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","38.5","days",1.83333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","isolated","not-ambiguous","1","mitochondrial efficiency","NA","NA","respiration","complex II; respiratory control ratio","measured using succinate as a substrate; RCR calculated as ratio of max state 3/ to basal state 4","unitless","tableS4","cort","vehicle",4.4,"mg/g",2.84,0.407445701903947,28,2.93,0.489897948556636,24,1,"yes",79,"Mus_musculus","Mus_musculus",-0.196736742330905,0.0821029296771554
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","70","days",3.33333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","isolated","not-ambiguous","1","mitochondrial efficiency","NA","NA","respiration","complex II; respiratory control ratio","measured using succinate as a substrate; RCR calculated as ratio of max state 3/ to basal state 4","unitless","tableS4","cort","vehicle",4.4,"mg/g",2.73,0.509901951359279,26,2.45,0.426829005574832,23,3,"yes",80,"Mus_musculus","Mus_musculus",0.58592480590682,0.0881929731141651
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","38.5","days",1.83333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","NA","not-ambiguous","0","NA","NA","lipids","oxidative damage","4HNE adducts","oxidative damage; lipid damage","fold change","tableS4","cort","vehicle",4.4,"mg/g",0.98,0.301615649461363,28,1,0.303736728105114,24,1,"yes",81,"Mus_musculus","Mus_musculus",0.065079839967725,0.0806031123836269
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","38.5","days",1.83333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","NA","not-ambiguous","0","NA","NA","proteins","oxidative damage","protein carbonyls","oxidative damage; protein damage","fold change","tableS4","cort","vehicle",4.4,"mg/g",0.973,0.222243110129426,28,1.01,0.225353056336052,24,1,"yes",82,"Mus_musculus","Mus_musculus",0.162829197355364,0.0808722882619962
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","70","days",3.33333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","NA","not-ambiguous","0","NA","NA","proteins","oxidative damage","4HNE adducts","oxidative damage; lipid damage","fold change","tableS4","cort","vehicle",4.4,"mg/g",0.995,0.147871565894191,26,1.03,0.153466608746007,23,3,"yes",83,"Mus_musculus","Mus_musculus",0.228527735279677,0.0862182978195467
1,"s5","Yap","2022","Mammalia","Rodentia","Muridae","Mus","musculus","house mouse",20,21,56,916.5,"days","postnatal","both","NA","NA","NA","NA","7","21","14","days",14,"days","NA","NA","NA","0.33333333333333331","1","0.66666666666666663",0.341463414634146,"NA","70","days",3.33333333333333,"cort","NA","NA","NA","NA","muscle","left hind limb muscle","NA","not-ambiguous","0","NA","NA","proteins","oxidative damage","protein carbonyls","oxidative damage; protein damage","fold change","tableS4","cort","vehicle",4.4,"mg/g",0.91,0.229455878111675,26,1.07,0.234995744642323,23,3,"yes",84,"Mus_musculus","Mus_musculus",0.677873222495503,0.0905108111428286
1,"s15","Banet","2019","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","nerka","sockeye salmon",65,821.25,1642.5,1642.5,"days","prenatal","both","0","65","65","days","NA","NA","NA","NA",65,"days","0","1","1","NA","NA","NA",0.073342736248237,"2","NA","days",0.0307692307692308,"cort","NA","NA","NA","NA","muscle","tail muscle","NA","not-ambiguous","1","NA","NA","NA","metabolic capacity","CS","enzyme involved in citric acid cycle","umol/min/g","figure4","cort","control",1000,"ng/ml",3.87381703470032,0.946175140455747,24,3.77917981072555,0.926253432687709,23,1,"NA",233,"Oncorhynchus_nerka","Oncorhynchus_nerka",0.0993836311215621,0.0890005034378248
1,"s15","Banet","2019","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","tschawyscha","Chinook salmon",54,821.25,1642.5,1642.5,"days","prenatal","both","0","54","54","days","NA","NA","NA","NA",54,"days","0","1","1","NA","NA","NA",0.144624779045476,"2","NA","days",0.037037037037037,"cort","NA","NA","NA","NA","muscle","tail muscle","NA","not-ambiguous","1","NA","NA","NA","metabolic capacity","CS","enzyme involved in citric acid cycle","umol/min/g","figure4","cort","control",1000,"ng/ml",4.0820189274448,1.03522255455539,17,3.96845425867508,1.0043133972832,16,1,"NA",235,"Oncorhynchus_tshawytscha","Oncorhynchus_tshawytscha",0.108630888265338,0.129230738153893
1,"s15","Banet","2019","Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","gorbuscha","pink salmon",57,319.38,638.75,638.75,"days","prenatal","both","0","57","57","days","NA","NA","NA","NA",57,"days","0","1","1","NA","NA","NA",0.151442690897497,"2","NA","days",0.0350877192982456,"cort","NA","NA","NA","NA","muscle","tail muscle","NA","not-ambiguous","1","NA","NA","NA","metabolic capacity","CS","enzyme involved in citric acid cycle","umol/min/g","figure4","cort","control",1000,"ng/ml",5.36908517350158,1.04079265450131,24,5.8801261829653,0.993483897478529,24,1,"NA",237,"Oncorhynchus_gorbuscha","Oncorhynchus_gorbuscha",-0.494052542387636,0.089615384641506
1,"s43","Wu","2019","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat",22,22,63,1095,"days","prenatal","male","14","21","7","days","NA","NA","NA","NA",7,"days","0.63636363636363635","0.95454545454545459","0.31818181818181818","NA","NA","NA",0.159090909090909,"64","NA","days",2.90909090909091,"cort","NA","NA","NA","NA","brain","hippocampus","NA","not-ambiguous","0","NA","NA","NA","metabolic capacity","UCP3","UCP3 mRNA levels","unitless","figure2a","cort","control",0.13,"mg/kg/day",2.69110077660209,1.24188881698107,10,0.996111312356079,0.239528986767696,10,1,"yes",613,"Rattus_norvegicus","Rattus_norvegicus",-1.81498518152343,0.392574791392792
1,"s43","Wu","2019","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat",22,22,63,1095,"days","prenatal","male","14","21","7","days","NA","NA","NA","NA",7,"days","0.63636363636363635","0.95454545454545459","0.31818181818181818","NA","NA","NA",0.159090909090909,"64","NA","days",2.90909090909091,"cort","NA","NA","NA","NA","brain","hippocampus","NA","not-ambiguous","0","NA","NA","NA","metabolic capacity","UCP3","UCP3 protein levels","unitless","figure2d","cort","control",0.13,"mg/kg/day",1.55228491777089,0.481806847310207,10,0.993999951700963,0.163362584299292,10,1,"yes",614,"Rattus_norvegicus","Rattus_norvegicus",-1.48618497980698,0.32223473964533
1,"s43","Wu","2019","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat",22,22,63,1095,"days","prenatal","male","14","21","7","days","NA","NA","NA","NA",7,"days","0.63636363636363635","0.95454545454545459","0.31818181818181818","NA","NA","NA",0.159090909090909,"64","NA","days",2.90909090909091,"cort","NA","NA","NA","NA","brain","hippocampus","NA","not-ambiguous","1","NA","NA","NA","metabolic capacity","ATP","ATP production","percent of control","figure3a","cort","control",0.13,"mg/kg/day",35.7975117327306,17.8232854608987,10,99.8417819651664,50.5553594590867,10,1,"yes",615,"Rattus_norvegicus","Rattus_norvegicus",-1.61805702226944,0.339068583955015
1,"s43","Wu","2019","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat",22,22,63,1095,"days","prenatal","male","14","21","7","days","NA","NA","NA","NA",7,"days","0.63636363636363635","0.95454545454545459","0.31818181818181818","NA","NA","NA",0.159090909090909,"64","NA","days",2.90909090909091,"cort","NA","NA","NA","NA","brain","hippocampus","NA","not-ambiguous","1","NA","NA","NA","metabolic capacity","membrane potential","mitochondrial membrane potential","percent of control","figure3c","cort","control",0.13,"mg/kg/day",36.4964399446184,18.8317293287414,10,99.2509473510855,54.2196583219683,10,1,"yes",616,"Rattus_norvegicus","Rattus_norvegicus",-1.48073245782597,0.320629719334086
1,"s43","Wu","2019","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat",22,22,63,1095,"days","prenatal","male","14","21","7","days","NA","NA","NA","NA",7,"days","0.63636363636363635","0.95454545454545459","0.31818181818181818","NA","NA","NA",0.159090909090909,"64","NA","days",2.90909090909091,"cort","NA","NA","NA","NA","brain","hippocampus","NA","not-ambiguous","0","NA","NA","NA","oxidative stress","mitochondrial superoxide","superoxide production","percent of control","figure3b","cort","control",0.13,"mg/kg/day",174.047586172,60.3547271275187,10,99.8028320487542,36.5712876447612,10,1,"yes",617,"Rattus_norvegicus","Rattus_norvegicus",-1.42483527158932,0.290698344300239
1,"s66","Hsu","2018","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat",22,22,63,1095,"days","prenatal","male","16","22","7","days","NA","NA","NA","NA",7,"days","0.72727272727272729","1","0.31818181818181818","NA","NA","NA",0.159090909090909,"64","64","days",2.90909090909091,"cort","NA","NA","NA","NA","kidney","kidney","NA","not-ambiguous","0","NA","NA","dna","oxidative damage","8-OHdG","8-hydrooxydeoxyguanosine","cells/field","figure2b","dexamethasone","control",0.1,"mg/kg/day",121.253437971209,26.6812250373702,5,31.378733237274,11.3537127818597,5,1,"NA",932,"Rattus_norvegicus","Rattus_norvegicus",-3.95687720884127,1.94900554995801
1,"s100","Chen","2020","Mammalia","Rodentia","Muridae","Mus","musculus","C557BL/6J mice",20,21,56,930,"days","prenatal","male","14.5","20.5","6","days","NA","NA","NA","NA",6,"days","0.72499999999999998","1.0249999999999999","0.3","NA","NA","NA",0.146341463414634,"120.5","NA","days",6.025,"cort","NA","NA","0","hours","adipose","brown adipose tissue","homogenate","not-ambiguous","0","NA","NA","NA","metabolic capacity","UCP-1","UCP-1 protein content","relative folds of protein","figure1j","dexamethasone (chow)","control (chow)",0.1,"mg/kg/day",0.705882352941177,0.0751761557887417,6,0.966751918158568,0.178543369998263,6,1,"NA",1287,"Mus_musculus","Mus_musculus",1.75725912471023,0.629798903679364
1,"s100","Chen","2020","Mammalia","Rodentia","Muridae","Mus","musculus","C557BL/6J mice",20,21,56,930,"days","prenatal","male","14.5","20.5","6","days","NA","NA","NA","NA",6,"days","0.72499999999999998","1.0249999999999999","0.3","NA","NA","NA",0.146341463414634,"120.5","NA","days",6.025,"cort","NA","NA","0","hours","adipose","brown adipose tissue","homogenate","not-ambiguous","1","NA","NA","NA","metabolic capacity","p-AKT:AKT","p-AKT:AKT","relative folds","figure1l","dexamethasone (chow)","control (chow)",0.1,"mg/kg/day",0.586065573770493,0.0501944619422782,6,0.930327868852459,0.0702722467191897,6,1,"NA",1288,"Mus_musculus","Mus_musculus",-5.20217293904257,1.89546087561361
1,"s100","Chen","2020","Mammalia","Rodentia","Muridae","Mus","musculus","C557BL/6J mice",20,21,56,930,"days","prenatal","male","14.5","20.5","6","days","NA","NA","NA","NA",6,"days","0.72499999999999998","1.0249999999999999","0.3","NA","NA","NA",0.146341463414634,"120.5","NA","days",6.025,"cort","NA","NA","0","hours","adipose","brown adipose tissue","homogenate","not-ambiguous","0","NA","NA","NA","metabolic capacity","UCP-1 mRNA expression","mRNA expression","relative folds","figure1m","dexamethasone (chow)","control (chow)",0.1,"mg/kg/day",0.724752475247525,0.0582056968582142,6,1.06039603960396,0.13823853003826,6,1,"NA",1289,"Mus_musculus","Mus_musculus",2.92015119253315,1.03458092583948
1,"s100","Chen","2020","Mammalia","Rodentia","Muridae","Mus","musculus","C557BL/6J mice",20,21,56,930,"days","prenatal","male","14.5","20.5","6","days","NA","NA","NA","NA",6,"days","0.72499999999999998","1.0249999999999999","0.3","NA","NA","NA",0.146341463414634,"120.5","NA","days",6.025,"cort","NA","NA","0","hours","adipose","brown adipose tissue","homogenate","not-ambiguous","1","NA","NA","NA","metabolic capacity","mitochondria number","mitochondria number","number per view (3500 x TEM)","figure3c","dexamethasone (chow)","control (chow)",0.1,"mg/kg/day",49.0592334494774,3.90243902439025,4,56.5853658536585,5.01742160278744,4,1,"NA",1290,"Mus_musculus","Mus_musculus",-1.45448838920397,0.853643371626606
1,"s100","Chen","2020","Mammalia","Rodentia","Muridae","Mus","musculus","C557BL/6J mice",20,21,56,930,"days","prenatal","male","14.5","20.5","6","days","NA","NA","NA","NA",6,"days","0.72499999999999998","1.0249999999999999","0.3","NA","NA","NA",0.146341463414634,"120.5","NA","days",6.025,"cort","NA","NA","0","hours","adipose","brown adipose tissue","homogenate","not-ambiguous","1","NA","NA","NA","metabolic capacity","mitochondrial cristae length","mitochondrial cristae length","um","figure3d","dexamethasone (chow)","control (chow)",0.1,"mg/kg/day",1.16205533596838,0.363636363636363,4,1.64426877470356,0.221343873517786,4,1,"NA",1291,"Mus_musculus","Mus_musculus",-1.39148651675756,0.862059533981393
1,"s100","Chen","2020","Mammalia","Rodentia","Muridae","Mus","musculus","C557BL/6J mice",20,21,56,930,"days","prenatal","male","14.5","20.5","6","days","NA","NA","NA","NA",6,"days","0.72499999999999998","1.0249999999999999","0.3","NA","NA","NA",0.146341463414634,"120.5","NA","days",6.025,"cort","NA","NA","0","hours","adipose","brown adipose tissue","homogenate","not-ambiguous","1","NA","NA","NA","metabolic capacity","mitochondrial cristae density","mitochondrial cristae density","um/um^2","figure3e","dexamethasone (chow)","control (chow)",0.1,"mg/kg/day",0.31637717121588,0.119106699751861,4,0.658808933002481,0.0446650124069481,4,1,"NA",1292,"Mus_musculus","Mus_musculus",-3.30685058447844,2.09522062650119
1,"s100","Chen","2020","Mammalia","Rodentia","Muridae","Mus","musculus","C557BL/6J mice",20,21,56,930,"days","prenatal","male","14.5","20.5","6","days","NA","NA","NA","NA",6,"days","0.72499999999999998","1.0249999999999999","0.3","NA","NA","NA",0.146341463414634,"120.5","NA","days",6.025,"cort","NA","NA","0","hours","adipose","brown adipose tissue","homogenate","not-ambiguous","1","NA","NA","NA","metabolic capacity","mtDNA copy number","mR","relative folds","figure3f","dexamethasone (chow)","control (chow)",0.1,"mg/kg/day",0.673728813559322,0.108981535166201,6,1.02330508474576,0.108981535166201,6,1,"NA",1293,"Mus_musculus","Mus_musculus",-2.95985891944841,0.838038241151916
1,"s100","Chen","2020","Mammalia","Rodentia","Muridae","Mus","musculus","C557BL/6J mice",20,21,56,930,"days","prenatal","male","14.5","20.5","6","days","NA","NA","NA","NA",6,"days","0.72499999999999998","1.0249999999999999","0.3","NA","NA","NA",0.146341463414634,"120.5","NA","days",6.025,"cort","NA","NA","0","hours","adipose","brown adipose tissue","homogenate","not-ambiguous","1","NA","NA","NA","metabolic capacity","Ppargc1","mRNA expression","relative folds","figure3h","dexamethasone (chow)","control (chow)",0.1,"mg/kg/day",0.605633802816901,0.0689997110643142,6,1.01760563380282,0.129374458245591,6,1,"NA",1294,"Mus_musculus","Mus_musculus",-3.66655580875005,1.28079520029598
1,"s100","Chen","2020","Mammalia","Rodentia","Muridae","Mus","musculus","C557BL/6J mice",20,21,56,930,"days","prenatal","male","14.5","20.5","6","days","NA","NA","NA","NA",6,"days","0.72499999999999998","1.0249999999999999","0.3","NA","NA","NA",0.146341463414634,"120.5","NA","days",6.025,"cort","NA","NA","0","hours","adipose","brown adipose tissue","homogenate","not-ambiguous","1","NA","NA","NA","metabolic capacity","Tfb1m","mRNA expression; nuclear mitobiogenic gene","relative folds","figure3i","dexamethasone (chow)","control (chow)",0.1,"mg/kg/day",0.656126482213439,0.164590219870806,6,0.877470355731225,0.300135106823235,6,1,"NA",1295,"Mus_musculus","Mus_musculus",-0.84382887012639,0.445891929483136
1,"s100","Chen","2020","Mammalia","Rodentia","Muridae","Mus","musculus","C557BL/6J mice",20,21,56,930,"days","prenatal","male","14.5","20.5","6","days","NA","NA","NA","NA",6,"days","0.72499999999999998","1.0249999999999999","0.3","NA","NA","NA",0.146341463414634,"120.5","NA","days",6.025,"cort","NA","NA","0","hours","adipose","brown adipose tissue","homogenate","not-ambiguous","1","NA","NA","NA","metabolic capacity","Tfb2m","mRNA expression; nuclear mitobiogenic gene","relative folds","figure3i","dexamethasone (chow)","control (chow)",0.1,"mg/kg/day",0.616600790513834,0.203317330428643,6,1.01185770750988,0.183953775149724,6,1,"NA",1296,"Mus_musculus","Mus_musculus",-1.88119655725755,0.57870566041113
1,"s100","Chen","2020","Mammalia","Rodentia","Muridae","Mus","musculus","C557BL/6J mice",20,21,56,930,"days","prenatal","male","14.5","20.5","6","days","NA","NA","NA","NA",6,"days","0.72499999999999998","1.0249999999999999","0.3","NA","NA","NA",0.146341463414634,"120.5","NA","days",6.025,"cort","NA","NA","0","hours","adipose","brown adipose tissue","homogenate","not-ambiguous","1","NA","NA","NA","metabolic capacity","Nrf1","mRNA expression; nuclear mitobiogenic gene","relative folds","figure3i","dexamethasone (chow)","control (chow)",0.1,"mg/kg/day",0.596837944664032,0.106499554034051,6,0.944664031620553,0.329180439741613,6,1,"NA",1297,"Mus_musculus","Mus_musculus",-1.3119237158393,0.542588114663632
