"exclude_missing_info","study","author","year","class","order","family","genus","species","common_name","prenatal_dev_time","postnatal_dev_time","age_sexual_maturity","life_expectancy","unit_dev_time","stage","sex","prenatal_trt_start","prenatal_trt_end","prenatal_dur","prenatal_unit","post_natal_trt_start","postnatal_trt_end","dur_trt_postnatal","postnatal_unit","total_trt_duration","total_trt_unit","relative_prenatal_start","relative_prenatal_end","relative_prenatal_duration","relative_postnatal_start","relative_postnatal_end","relative_postnatal_duration","relative_total_duration","prenatal_measure_delay","postnatal_measure_delay","measure_delay_units","relative_treatment_delay","envirn_type","nutrition_sum","nutrition_type","fasting_period","fasting_period_units","tissue_sum","tissue","mito_preparation","mito_ambiguity","mito_efficiency_dir","respiration_category","antioxidant_category","oxidative_damage_category","measurement_category","measure_listed","descrp_measure","units...57","ref","t1","t2","dose","units...63","mean_t1","sd_t1","n_t1","mean_t2","sd_t2","n_t2","sample_depend","observation","species_phylo","species_phylo2","SMDH","v_SMDH"
1,"s13","Bernal","2010","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat",22,22,70,1095,"days","postnatal","female","NA","NA","NA","NA","0","22","22","days",22,"days","NA","NA","NA","9.0909090909090912E-2","1","1",0.5,"NA","128","days",5.81818181818182,"nutrition","undernutrition","total food","12","hours","ovary","ovary","NA","not-ambiguous","0","NA","NA","proteins","oxidative damage","hyperoxidied Prx 3","Prx3 realtive mRNA levels","percent","figure10","low nutrition","control",-50,"percent",70.7510908798236,39.0265832001223,7,99.5656524901191,15.5945102007965,9,3,228,"Rattus_norvegicus","Rattus_norvegicus",0.916565182882438,0.374911638784283
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","plasma/serum","serum","NA","not-ambiguous","0","NA","NA","lipids","oxidative damage","8-OHdG","8-hdyroxo-2-deoxy guanosine","pg/ml","figure1b","high fat","control",17,"percent",152749.490835031,154919.246829138,7,44297.3523421589,24248.2299384738,7,1,254,"Mus_musculus","Mus_musculus",-0.915463037850594,0.39991242183407
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","0","NA","NA","proteins","oxidative damage","3NT","protein oxidation using 3-nitrotyrosine","mM/mg","figure1c","high fat","control",17,"percent",1.44978165938865,0.207962985149182,7,1.13973799126638,0.23106998349909,7,1,255,"Mus_musculus","Mus_musculus",-1.32009108387075,0.406743457207633
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","0","NA","NA","lipids","oxidative damage","4HNE adducts","4-hydroxynonenal adducts, liver lipid peroxidation","ug/ml/ug","figure1d","high fat","control",17,"percent",0.0261146496815287,0.0018537111096631,7,0.0249044585987261,0.0028648262603884,7,1,256,"Mus_musculus","Mus_musculus",-0.469436122275644,0.344057102284421
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","0","NA","NA","NA","oxidative stress","eNOS","endothelial nitric oxide synthase","percent mean of control","figure2a","high fat","control",17,"percent",74.8815165876777,12.5391057396427,7,93.8388625592417,27.5860326272138,7,1,257,"Mus_musculus","Mus_musculus",0.828072572079599,0.374257052928041
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","0","NA","NA","NA","oxidative stress","iNOS","inducible nitric oxide synthase","percent mean of control","figure2a","high fat","control",17,"percent",78.1990521327014,13.7930163136069,7,98.5781990521327,53.9181546804632,7,1,258,"Mus_musculus","Mus_musculus",0.484674504122491,0.350652076282449
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","0","NA","NA","NA","oxidative stress","XO","xanthine oxidase","percent mean of control","figure2a","high fat","control",17,"percent",90.9952606635071,15.0469268875712,7,94.3127962085308,13.7930163136068,7,1,259,"Mus_musculus","Mus_musculus",0.215124530342679,0.335276132363701
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","0","NA","NA","NA","oxidative stress","NOX4","NADPH oxidase 4","percent mean of control","figure2a","high fat","control",17,"percent",55.9241706161137,15.0469268875712,7,101.895734597156,36.3634066449636,7,1,260,"Mus_musculus","Mus_musculus",1.54620990547553,0.482827661562165
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","0","NA","NA","NA","oxidative stress","p47-phox","p47-phox is a cytosolic protein that plays a central role in the activation of NADPH oxidase","percent mean of control","figure2a","high fat","control",17,"percent",134.597156398104,40.1251383668564,7,98.1042654028436,45.1407806627134,7,1,261,"Mus_musculus","Mus_musculus",-0.799763472684086,0.36035056488957
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","1","NA","enzymatic","NA","antioxidant","MnSOD","manganese superoxide dismutase","percent mean of control","figure2b","high fat","control",17,"percent",85.5172413793103,14.5972486127701,7,99.7701149425287,13.3808112283726,7,1,262,"Mus_musculus","Mus_musculus",-0.95269434866044,0.371435983704422
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","1","NA","enzymatic","NA","antioxidant","GPx1","glutathione peroxidase-1","percent mean of control","figure2b","high fat","control",17,"percent",76.3218390804597,9.73149907518011,7,100.229885057471,6.08218692198764,7,1,263,"Mus_musculus","Mus_musculus",-2.75754858170846,0.711009070888111
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","1","NA","enzymatic","NA","antioxidant","GR","glutathione reductase","percent mean of control","figure2b","high fat","control",17,"percent",105.747126436782,26.7616224567453,7,99.7701149425287,14.5972486127701,7,1,264,"Mus_musculus","Mus_musculus",0.259524499748385,0.336962298060294
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","1","NA","enzymatic","NA","antioxidant","CuZnSOD","copper/zinc superoxide dismutase","percent mean of control","figure2b","high fat","control",17,"percent",89.6551724137931,14.5972486127702,7,99.7701149425287,3.64931215319247,7,1,265,"Mus_musculus","Mus_musculus",-0.889798762799723,0.392006243494216
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","1","NA","enzymatic","NA","antioxidant","catalase","catalase","percent mean of control","figure2b","high fat","control",17,"percent",132.873563218391,38.9259963007204,7,100.229885057471,19.4629981503602,7,1,266,"Mus_musculus","Mus_musculus",0.992814693526748,0.389188590888681
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","1","NA","enzymatic","NA","antioxidant","HO1","hemeoxygenase-1","percent mean of control","figure2b","high fat","control",17,"percent",137.931034482759,54.7396822978881,7,99.3103448275862,29.1944972255403,7,1,267,"Mus_musculus","Mus_musculus",0.823993796533815,0.370403537501781
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","1","NA","NA","NA","metabolic capacity","complex I activity","complex 1 important for establishing proton gradient, lower complex I activity, lower gradient","mOD/min/mg  (percent mean of control)","figure2c","high fat","control",17,"percent",142.483660130719,12.9693691718852,7,99.6732026143791,16.4278676177213,7,1,268,"Mus_musculus","Mus_musculus",2.70730583811581,0.655178616386939
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","1","NA","NA","NA","metabolic capacity","complex II activity","complex 2 important for establishing proton gradient, lower complex 2 activity, lower gradient","mOD/min/mg  (percent mean of control)","figure2c","high fat","control",17,"percent",130.392156862745,15.5632430062623,7,100.326797385621,19.8863660635574,7,1,269,"Mus_musculus","Mus_musculus",1.57589814352616,0.442787230374726
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","1","NA","NA","NA","metabolic capacity","complex IV activity","complex IV catalyzes the final step in the ets and is one of the main sites to regulate OXPHOS","mOD/min/mg  (percent mean of control)","figure2c","high fat","control",17,"percent",83.6601307189542,85.5978365344426,7,99.6732026143791,107.213451820918,7,1,270,"Mus_musculus","Mus_musculus",-0.154493041151434,0.334376600262237
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","1","NA","NA","NA","metabolic capacity","COX4","cytochrome-c-oxidase complex IV","percent mean of control","figure2d","high fat","control",17,"percent",90.2542372881356,14.2937835661329,7,99.7881355932203,12.6121619701173,7,1,271,"Mus_musculus","Mus_musculus",-0.661994722743262,0.351876303431871
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","1","NA","NA","NA","metabolic capacity","CytC","cytochrome c, electron carrier, reduced expression increases leak","percent mean of control","figure2d","high fat","control",17,"percent",62.9237288135593,15.1345943641407,7,93.4322033898305,20.1794591521875,7,1,272,"Mus_musculus","Mus_musculus",-1.60090223326568,0.448492432357346
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","0","NA","NA","NA","metabolic capacity","glutamate DH","glutamate dehydrogenase, marker of intact mitochondria, serum levels used as a measure of liver injury, authors of this paper infer that elevated levels are a compensatory responses to impaired function, higher levels indicate fewer functional mitochondria","percent mean of control","figure2d","high fat","control",17,"percent",126.165254237288,9.24891877808595,7,99.7881355932203,12.6121619701173,7,1,273,"Mus_musculus","Mus_musculus",-2.2323119037272,0.559726494287027
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","1","NA","NA","NA","metabolic capacity","PPARγ","peroxisome proliferator activator receptor gamma","pecent mean of cotnrol","figure3a","high fat","control",17,"percent",126.891089108911,18.8608014254108,7,99.4455445544555,19.8038414966815,7,1,274,"Mus_musculus","Mus_musculus",1.32833482717089,0.407027793755273
1,"s17","Alfaradhi","2014","Mammalia","Rodentia","Muridae","Mus","musculus","lab mouse",20,21,56,930,"days","both","female","0","20","20","days","0","21","21","days",41,"days","0","1","1","0","1","1",1,"56","35","days",1.66666666666667,"nutrition","overnutrition","fat","12","hours","liver","liver","NA","not-ambiguous","1","NA","NA","NA","metabolic capacity","PPARα","peroxisome proliferator activator receptor alpha",NA,"figure3b","high fat","control",17,"percent",93.5114503816794,12.1179449361737,7,93.8931297709923,23.2260611276663,7,1,275,"Mus_musculus","Mus_musculus",-0.0192844519049664,0.333353899766145
1,"s18","Almeida","2022","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat",22,22,70,1095,"days","postnatal","male","NA","NA","NA","NA","2","21","20","days",20,"days","NA","NA","NA","9.0909090909090912E-2","0.95454545454545459","0.90909090909090906",0.454545454545455,"NA","91","days",4.13636363636364,"nutrition","overnutrition","total food","12","hours","adipose","brown adipose tissue","NA","not-ambiguous","0","NA","NA","NA","metabolic capacity","UCP1","uncoupling protein-1","unitless","figure3","small litter","control",-6,"pups",0.760330578512397,1.64647514537692,10,0.958677685950413,0.993111992449575,10,1,277,"Rattus_norvegicus","Rattus_norvegicus",0.139705150865776,0.222882345122689
1,"s19","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat",22,22,70,1095,"days","postnatal","male","NA","NA","NA","NA","3","21","19","days",19,"days","NA","NA","NA","0.13636363636363635","0.95454545454545459","0.86363636363636365",0.431818181818182,"NA","41","days",1.86363636363636,"nutrition","overnutrition","total food","NA","NA","adipose","brown adipose tissue, interscapular","NA","not-ambiguous","0","NA","NA","NA","metabolic capacity","UCP1 protein expression","UCP1 protein expression","arbitrary units","figure2a","small litter (overfed+vehicle; NV)","control (normofed + vehicle; NV)",-6,"pups",18.6129753914989,5.20248477986528,5,15.6599552572707,5.20248477986527,5,1,278,"Rattus_norvegicus","Rattus_norvegicus",-0.512389989087173,0.516408968807297
1,"s19","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat",22,22,70,1095,"days","postnatal","male","NA","NA","NA","NA","3","21","19","days",19,"days","NA","NA","NA","0.13636363636363635","0.95454545454545459","0.86363636363636365",0.431818181818182,"NA","41","days",1.86363636363636,"nutrition","overnutrition","total food","NA","NA","adipose","brown adipose tissue, interscapular","NA","not-ambiguous","0","NA","NA","NA","metabolic capacity","functional UCP1 protein expression","UCP1 protein levels based on total protein concentration of mitochondria","arbitrary units/mg","figure2b","small litter (overfed+vehicle; NV)","control (normofed + vehicle; NV)",-6,"pups",26.0095011876485,4.78019282600906,5,23.1591448931117,0.531132536223208,5,1,279,"Rattus_norvegicus","Rattus_norvegicus",-0.756570427598153,0.569826015091336
1,"s19","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat",22,22,70,1095,"days","postnatal","male","NA","NA","NA","NA","3","21","19","days",19,"days","NA","NA","NA","0.13636363636363635","0.95454545454545459","0.86363636363636365",0.431818181818182,"NA","41","days",1.86363636363636,"nutrition","overnutrition","total food","NA","NA","adipose","brown adipose tissue, interscapular","isolated","not-ambiguous","1","basal","NA","NA","respiration","Basal","oxygen consumption (succinate + otenone)","nmol/min/mg","figure2c","small litter (overfed+vehicle; NV)","control (normofed + vehicle; NV)",-6,"pups",15.2376425855513,3.57090703631146,5,19.8954372623574,4.16605820903003,5,1,280,"Rattus_norvegicus","Rattus_norvegicus",-1.08368641170251,0.575115379848536
1,"s19","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat",22,22,70,1095,"days","postnatal","male","NA","NA","NA","NA","3","21","19","days",19,"days","NA","NA","NA","0.13636363636363635","0.95454545454545459","0.86363636363636365",0.431818181818182,"NA","41","days",1.86363636363636,"nutrition","overnutrition","total food","NA","NA","adipose","brown adipose tissue, interscapular","isolated","not-ambiguous","1","ets","NA","NA","respiration","Uncoupled respiration","uncoupled respiration using CCCP","nmol/min/mg","figure2d","small litter (overfed+vehicle; NV)","control (normofed + vehicle; NV)",-6,"pups",37.1830985915493,13.2274443739424,5,57.1830985915493,10.0780528563371,5,1,281,"Rattus_norvegicus","Rattus_norvegicus",-1.53538396840934,0.657717615817998
1,"s19","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat",22,22,70,1095,"days","postnatal","male","NA","NA","NA","NA","3","21","19","days",19,"days","NA","NA","NA","0.13636363636363635","0.95454545454545459","0.86363636363636365",0.431818181818182,"NA","41","days",1.86363636363636,"nutrition","overnutrition","total food","NA","NA","adipose","brown adipose tissue, interscapular","NA","not-ambiguous","0","NA","NA","NA","oxidative stress","superoxide","reactive species associated with oxidative stress and greater uncoupling","unitless","figure3a","small litter (overfed+vehicle; NV)","control (normofed + vehicle; NV)",-6,"pups",42.934131736527,5.62364401526892,5,23.1736526946108,8.83715488113689,5,1,282,"Rattus_norvegicus","Rattus_norvegicus",-2.40831488981149,0.927522792084118
1,"s19","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat",22,22,70,1095,"days","postnatal","male","NA","NA","NA","NA","3","21","19","days",19,"days","NA","NA","NA","0.13636363636363635","0.95454545454545459","0.86363636363636365",0.431818181818182,"NA","41","days",1.86363636363636,"nutrition","overnutrition","total food","NA","NA","adipose","brown adipose tissue, interscapular","NA","not-ambiguous","0","NA","NA","lipids","oxidative damage","MDA","malondialdehyde (MDA) levels, lipid peroxidation","mmol/mg","figure3b","small litter (overfed+vehicle; NV)","control (normofed + vehicle; NV)",-6,"pups",14.5064377682403,2.59115173358344,5,6.137339055794,1.72743448905563,5,1,283,"Rattus_norvegicus","Rattus_norvegicus",-3.43080052404302,1.34447340744827
1,"s19","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat",22,22,70,1095,"days","postnatal","male","NA","NA","NA","NA","3","21","19","days",19,"days","NA","NA","NA","0.13636363636363635","0.95454545454545459","0.86363636363636365",0.431818181818182,"NA","41","days",1.86363636363636,"nutrition","overnutrition","total food","NA","NA","adipose","brown adipose tissue, interscapular","NA","not-ambiguous","0","NA","NA","proteins","oxidative damage","protein carbonyls","carbonyls content, protein oxidation","nmol/mg","figure3c","small litter (overfed+vehicle; NV)","control (normofed + vehicle; NV)",-6,"pups",10.9415584415584,1.81499024147709,5,6.85064935064935,2.10538868011344,5,1,284,"Rattus_norvegicus","Rattus_norvegicus",-1.87879156597568,0.725405461556443
1,"s19","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat",22,22,70,1095,"days","postnatal","male","NA","NA","NA","NA","3","21","19","days",19,"days","NA","NA","NA","0.13636363636363635","0.95454545454545459","0.86363636363636365",0.431818181818182,"NA","41","days",1.86363636363636,"nutrition","overnutrition","total food","NA","NA","adipose","brown adipose tissue, interscapular","NA","not-ambiguous","1","NA","non-enzymatic","NA","antioxidant","GSH","reduced glutathione","uM/mg","figure3d","small litter (overfed+vehicle; NV)","control (normofed + vehicle; NV)",-6,"pups",35.8490566037736,5.06279542075425,5,45.9119496855346,20.251181683017,5,1,285,"Rattus_norvegicus","Rattus_norvegicus",-0.615414979773876,0.5420999344783
1,"s19","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat",22,22,70,1095,"days","postnatal","male","NA","NA","NA","NA","3","21","19","days",19,"days","NA","NA","NA","0.13636363636363635","0.95454545454545459","0.86363636363636365",0.431818181818182,"NA","41","days",1.86363636363636,"nutrition","overnutrition","total food","NA","NA","adipose","brown adipose tissue, interscapular","NA","not-ambiguous","0","NA","NA","general","oxidative damage","GSSG","oxidized glutathione","UM/mg","figure3e","small litter (overfed+vehicle; NV)","control (normofed + vehicle; NV)",-6,"pups",3.29801324503311,0.562719093675446,5,2.92715231788079,0.207317560827794,5,1,286,"Rattus_norvegicus","Rattus_norvegicus",-0.789480022741933,0.561513084814612
1,"s19","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat",22,22,70,1095,"days","postnatal","male","NA","NA","NA","NA","3","21","19","days",19,"days","NA","NA","NA","0.13636363636363635","0.95454545454545459","0.86363636363636365",0.431818181818182,"NA","41","days",1.86363636363636,"nutrition","overnutrition","total food","NA","NA","adipose","brown adipose tissue, interscapular","NA","not-ambiguous","1","NA","NA","NA","oxidative stress","redox state","GSH/GSSG","unitless","figure3f","small litter (overfed+vehicle; NV)","control (normofed + vehicle; NV)",-6,"pups",11.0515463917526,2.85847865164922,5,15.7113402061856,6.08579325834995,5,1,287,"Rattus_norvegicus","Rattus_norvegicus",-0.884749152498995,0.568870310146017
1,"s19","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat",22,22,70,1095,"days","postnatal","male","NA","NA","NA","NA","3","21","19","days",19,"days","NA","NA","NA","0.13636363636363635","0.95454545454545459","0.86363636363636365",0.431818181818182,"NA","41","days",1.86363636363636,"nutrition","overnutrition","total food","NA","NA","adipose","brown adipose tissue, interscapular","NA","not-ambiguous","0","NA","NA","general","oxidative stress","oxy-score","provides an estimate of oxidative damage, calculated by substraction between sum of standardized values of antioxidant (GSH and redox) and oxidative biomarkers (MDA, carbonyls, and GSSG content)","unitless","figure3g","small litter (overfed+vehicle; NV)","control (normofed + vehicle; NV)",-6,"pups",-1.17777777777778,0.993807989999905,5,11.0888888888889,1.78885438199984,5,1,288,"Rattus_norvegicus","Rattus_norvegicus",7.65246224761462,5.18153082002144
1,"s19","Braz","2020","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat",22,22,70,1095,"days","postnatal","male","NA","NA","NA","NA","3","21","19","days",19,"days","NA","NA","NA","0.13636363636363635","0.95454545454545459","0.86363636363636365",0.431818181818182,"NA","41","days",1.86363636363636,"nutrition","overnutrition","total food","NA","NA","adipose","white adipose tissue, epididymal","NA","not-ambiguous","0","NA","NA","NA","metabolic capacity","UCP1","gene expression, mRNA levels; UCP1 produces heat by uncoupling phosphorylation from energy production in BAT","2/∆∆Ct","figure4","small litter (overfed+vehicle; NV)","control (normofed + vehicle; NV)",-6,"pups",0.739130434782608,0.231884057971015,4,1,0.492753623188407,4,1,289,"Rattus_norvegicus","Rattus_norvegicus",0.588441539656829,0.707245014823144
1,"s21","Constantini","2010","Aves","Columbiformes","Columbidae","Columba","livia","rock dove",18,24.6,140,5110,"days","both","female","0","18","19","days","0","30","31","days",40,"days","0","1","1.0555555555555556","0","1.2195121951219512","1.2601626016260161",0.938967136150235,"7","0","days",0,"nutrition","undernutrition","total food","NA","NA","plasma/serum","serum","NA","not-ambiguous","1","NA","non-enzymatic","NA","antioxidant","thiols","thiols, antioxidant compounds, sulphydryl groups","umol/L","table3","low","high",-1.55,"percent",160.2,43.3232039443068,10,174.9,90.1412225344209,6,1,329,"Columba_livia","Columba_livia",-0.196492304633285,0.369264116844978
1,"s21","Constantini","2010","Aves","Columbiformes","Columbidae","Columba","livia","rock dove",18,24.6,140,5110,"days","both","female","0","18","19","days","0","30","31","days",40,"days","0","1","1.0555555555555556","0","1.2195121951219512","1.2601626016260161",0.938967136150235,"30","0","days",0,"nutrition","undernutrition","total food","NA","NA","plasma/serum","serum","NA","not-ambiguous","1","NA","non-enzymatic","NA","antioxidant","thiols","thiols, antioxidant compounds, sulphydryl groups","umol/L","table3","low","high",-1.55,"percent",177.8,56.2885423509972,10,183.1,67.6059169008157,6,1,330,"Columba_livia","Columba_livia",-0.0805403637763908,0.3275028357846
1,"s21","Constantini","2010","Aves","Columbiformes","Columbidae","Columba","livia","rock dove",18,24.6,140,5110,"days","both","male","0","18","19","days","0","30","31","days",40,"days","0","1","1.0555555555555556","0","1.2195121951219512","1.2601626016260161",0.938967136150235,"7","0","days",0,"nutrition","undernutrition","total food","NA","NA","plasma/serum","serum","NA","not-ambiguous","1","NA","non-enzymatic","NA","antioxidant","thiols","thiols, antioxidant compounds, sulphydryl groups","umol/L","table3","low","high",-1.55,"percent",171.1,46.9574275274956,5,177.8,73.2974078668543,11,1,331,"Columba_livia","Columba_livia",-0.102894121092778,0.287675972183442
1,"s21","Constantini","2010","Aves","Columbiformes","Columbidae","Columba","livia","rock dove",18,24.6,140,5110,"days","both","male","0","18","19","days","0","30","31","days",40,"days","0","1","1.0555555555555556","0","1.2195121951219512","1.2601626016260161",0.938967136150235,"30","0","days",0,"nutrition","undernutrition","total food","NA","NA","plasma/serum","serum","NA","not-ambiguous","1","NA","non-enzymatic","NA","antioxidant","thiols","thiols, antioxidant compounds, sulphydryl groups","umol/L","table3","low","high",-1.55,"percent",221.1,62.6099033699941,5,184.7,51.4076842505087,11,1,332,"Columba_livia","Columba_livia",0.60067211553318,0.398209660960381
1,"s21","Constantini","2010","Aves","Columbiformes","Columbidae","Columba","livia","rock dove",18,24.6,140,5110,"days","both","female","0","18","19","days","0","30","31","days",40,"days","0","1","1.0555555555555556","0","1.2195121951219512","1.2601626016260161",0.938967136150235,"7","0","days",0,"nutrition","undernutrition","total food","NA","NA","plasma/serum","serum","NA","not-ambiguous","1","NA","general","NA","antioxidant","TAR","total antioxidant capacity, OXY-adsorbent, quantified as ability of the serum antioxidant barrier to cope with the oxidant action of HOCl","mmol/L","table3","low","high",-1.55,"percent",315.2,30.9903210696501,10,252,54.6236212640649,6,1,333,"Columba_livia","Columba_livia",1.34530245722466,0.466248216203623
